[grid] 298 cells, max_workers=10
[1/298     16s] circ/batchtopk_sae/T1/d64/k1/s1/trained              vel=+0.000 orc=0.103 nmse=0.594 (cache t=True e=False)
  [train] step=  3300 loss=1.3513
  [train] step=  3600 loss=1.3457
  [train] step=  3900 loss=1.3382
  [train] step=  4200 loss=1.3439
  [train] step=  4500 loss=1.3436
  [train] step=  4800 loss=1.3554
  [train] step=  5100 loss=1.3665
  [train] step=  5400 loss=1.3579
  [train] step=  5700 loss=1.3447
  [train] step=  5999 loss=1.3459
  [train] step=     0 loss=2.2285
  [train] step=   300 loss=2.1880
  [train] step=   600 loss=2.1378
  [train] step=   900 loss=1.8883
  [train] step=  1200 loss=1.7604
  [train] step=  1500 loss=1.7421
  [train] step=  1800 loss=1.7394
  [train] step=  2100 loss=1.7059
  [train] step=  2400 loss=1.7233
  [train] step=  2700 loss=1.7316
  [train] step=  3000 loss=1.7054
  [train] step=  3300 loss=1.7249
  [train] step=  3600 loss=1.6821
  [train] step=  3900 loss=1.7050
  [train] step=  4200 loss=1.7076
  [train] step=  4500 loss=1.6894
  [train] step=  4800 loss=1.6910
  [train] step=  5100 loss=1.7038
  [train] step=  5400 loss=1.7092
  [train] step=  5700 loss=1.7089
  [train] step=  5999 loss=1.7249
  [train] step=     0 loss=2.2328
  [train] step=   300 loss=1.9891
  [train] step=   600 loss=1.4196
  [train] step=   900 loss=1.3142
  [train] step=  1200 loss=1.2773
  [train] step=  1500 loss=1.2630
  [train] step=  1800 loss=1.2719
  [train] step=  2100 loss=1.2719
  [train] step=  2400 loss=1.2607
  [train] step=  2700 loss=1.2553
  [train] step=  3000 loss=1.2523
  [train] step=  3300 loss=1.2468
  [train] step=  3600 loss=1.2461
  [train] step=  3900 loss=1.2521
  [train] step=  4200 loss=1.2502
  [train] step=  4500 loss=1.2558
  [train] step=  4800 loss=1.2499
  [train] step=  5100 loss=1.2535
  [train] step=  5400 loss=1.2374
  [train] step=  5700 loss=1.2488
  [train] step=  5999 loss=1.2486
  [train] step=     0 loss=2.2596
  [train] step=   300 loss=2.1287
  [train] step=   600 loss=1.5244
  [train] step=   900 loss=1.3709
  [train] step=  1200 loss=1.3498
  [train] step=  1500 loss=1.3385
  [train] step=  1800 loss=1.3304
  [train] step=  2100 loss=1.3394
  [train] step=  2400 loss=1.3157
  [train] step=  2700 loss=1.3244
  [train] step=  3000 loss=1.3089
  [train] step=  3300 loss=1.3189
  [train] step=  3600 loss=1.3186
  [train] step=  3900 loss=1.3138
  [train] step=  4200 loss=1.3160
  [train] step=  4500 loss=1.3192
  [train] step=  4800 loss=1.3224
  [train] step=  5100 loss=1.3124
  [train] step=  5400 loss=1.3158
  [train] step=  5700 loss=1.3209
  [train] step=  5999 loss=1.3149
  [train] step=     0 loss=2.2751
  [train] step=   300 loss=2.0902
  [train] step=   600 loss=1.6227
  [train] step=   900 loss=1.4323
  [train] step=  1200 loss=1.3767
  [train] step=  1500 loss=1.3621
  [train] step=  1800 loss=1.3471
  [train] step=  2100 loss=1.3405
  [train] step=  2400 loss=1.3365
  [train] step=  2700 loss=1.3310
  [train] step=  3000 loss=1.3395
  [train] step=  3300 loss=1.3155
  [train] step=  3600 loss=1.3292
  [train] step=  3900 loss=1.3319
  [train] step=  4200 loss=1.3318
  [train] step=  4500 loss=1.3311
  [train] step=  4800 loss=1.3216
  [train] step=  5100 loss=1.3314
  [train] step=  5400 loss=1.3198
  [train] step=  5700 loss=1.3322
  [train] step=  5999 loss=1.3249
  [train] step=     0 loss=2.2729
  [train] step=   300 loss=2.2614
  [train] step=   600 loss=2.2554
  [train] step=   900 loss=2.1937
  [train] step=  1200 loss=2.1479
  [train] step=  1500 loss=2.1304
  [train] step=  1800 loss=2.1188
  [train] step=  2100 loss=2.1084
  [train] step=  2400 loss=2.1025
  [train] step=  2700 loss=2.1248
  [train] step=  3000 loss=2.1068
  [train] step=  3300 loss=2.1197
  [train] step=  3600 loss=2.1157
  [train] step=  3900 loss=2.1247
  [train] step=  4200 loss=2.1221
  [train] step=  4500 loss=2.1199
  [train] step=  4800 loss=2.1111
  [train] step=  5100 loss=2.1247
  [train] step=  5400 loss=2.1025
  [train] step=  5700 loss=2.1250
  [train] step=  5999 loss=2.0907
  [train] step=     0 loss=2.2048
  [train] step=   300 loss=2.1337
  [train] step=   600 loss=1.6318
  [train] step=   900 loss=1.4959
  [train] step=  1200 loss=1.4661
  [train] step=  1500 loss=1.4743
  [train] step=  1800 loss=1.4714
  [train] step=  2100 loss=1.4717
  [train] step=  2400 loss=1.4510
  [train] step=  2700 loss=1.4661
  [train] step=  3000 loss=1.4731
  [train] step=  3300 loss=1.4636
  [train] step=  3600 loss=1.4704
  [train] step=  3900 loss=1.4537
  [train] step=  4200 loss=1.4520
  [train] step=  4500 loss=1.4625
  [train] step=  4800 loss=1.4469
  [train] step=  5100 loss=1.4474
  [train] step=  5400 loss=1.4493
  [train] step=  5700 loss=1.4580
  [train] step=  5999 loss=1.4691
  [train] step=     0 loss=2.2626
  [train] step=   300 loss=2.1249
  [train] step=   600 loss=1.9017
  [train] step=   900 loss=1.8051
  [train] step=  1200 loss=1.8043
  [train] step=  1500 loss=1.7234
  [train] step=  1800 loss=1.7163
  [train] step=  2100 loss=1.7493
  [train] step=  2400 loss=1.6889
  [train] step=  2700 loss=1.7209
  [train] step=  3000 loss=1.7254
  [train] step=  3300 loss=1.7095
  [train] step=  3600 loss=1.7166
  [train] step=  3900 loss=1.7099
  [train] step=  4200 loss=1.6907
  [train] step=  4500 loss=1.7342
  [train] step=  4800 loss=1.7548
  [train] step=  5100 loss=1.7388
  [train] step=  5400 loss=1.7508
  [train] step=  5700 loss=1.6969
  [train] step=  5999 loss=1.6965
  [train] step=     0 loss=2.2714
  [train] step=   300 loss=2.2620
  [train] step=   600 loss=2.2571
  [train] step=   900 loss=2.1979
  [train] step=  1200 loss=2.1758
  [train] step=  1500 loss=2.1645
  [train] step=  1800 loss=2.1443
  [train] step=  2100 loss=2.1395
  [train] step=  2400 loss=2.1174
  [train] step=  2700 loss=2.1353
  [train] step=  3000 loss=2.1383
  [train] step=  3300 loss=2.1404
  [train] step=  3600 loss=2.1567
  [train] step=  3900 loss=2.1374
  [train] step=  4200 loss=2.1588
  [train] step=  4500 loss=2.1234
  [train] step=  4800 loss=2.1417
  [train] step=  5100 loss=2.1386
  [train] step=  5400 loss=2.1831
  [train] step=  5700 loss=2.2004
  [train] step=  5999 loss=2.0832
  [train] step=     0 loss=2.1497
  [train] step=   300 loss=2.0216
  [train] step=   600 loss=1.5855
  [train] step=   900 loss=1.4312
  [train] step=  1200 loss=1.3378
  [train] step=  1500 loss=1.3155
  [train] step=  1800 loss=1.3133
  [train] step=  2100 loss=1.3115
  [train] step=  2400 loss=1.2961
  [train] step=  2700 loss=1.2927
  [train] step=  3000 loss=1.2875
  [train] step=  3300 loss=1.2876
  [train] step=  3600 loss=1.2849
  [train] step=  3900 loss=1.2845
  [train] step=  4200 loss=1.2856
  [train] step=  4500 loss=1.2947
  [train] step=  4800 loss=1.2860
  [train] step=  5100 loss=1.2923
  [train] step=  5400 loss=1.2731
  [train] step=  5700 loss=1.2878
  [train] step=  5999 loss=1.2844
  [train] step=     0 loss=2.2341
  [train] step=   300 loss=2.0199
  [train] step=   600 loss=1.4706
  [train] step=   900 loss=1.3275
  [train] step=  1200 loss=1.2967
  [train] step=  1500 loss=1.2890
  [train] step=  1800 loss=1.2940
  [train] step=  2100 loss=1.2850
  [train] step=  2400 loss=1.2822
  [train] step=  2700 loss=1.2795
  [train] step=  3000 loss=1.2846
  [train] step=  3300 loss=1.2709
  [train] step=  3600 loss=1.2818
  [train] step=  3900 loss=1.2846
  [train] step=  4200 loss=1.2808
  [train] step=  4500 loss=1.2744
  [train] step=  4800 loss=1.2739
  [train] step=  5100 loss=1.2846
  [train] step=  5400 loss=1.2765
  [train] step=  5700 loss=1.2816
  [train] step=  5999 loss=1.2810
  [train] step=     0 loss=2.1378
  [train] step=   300 loss=2.1376
  [train] step=   600 loss=2.0030
  [train] step=   900 loss=1.6080
  [train] step=  1200 loss=1.4710
  [train] step=  1500 loss=1.4026
  [train] step=  1800 loss=1.3775
  [train] step=  2100 loss=1.3398
  [train] step=  2400 loss=1.3357
  [train] step=  2700 loss=1.3363
  [train] step=  3000 loss=1.3397
  [train] step=  3300 loss=1.3272
  [train] step=  3600 loss=1.3426
  [train] step=  3900 loss=1.3198
  [train] step=  4200 loss=1.3286
  [train] step=  4500 loss=1.3388
  [train] step=  4800 loss=1.3164
  [train] step=  5100 loss=1.3087
  [train] step=  5400 loss=1.3100
  [train] step=  5700 loss=1.3183
  [train] step=  5999 loss=1.3245
  [train] step=     0 loss=11.3540
  [train] step=   300 loss=11.2917
  [train] step=   600 loss=11.1471
  [train] step=   900 loss=10.6476
  [train] step=  1200 loss=10.4472
  [train] step=  1500 loss=10.3999
  [train] step=  1800 loss=10.3605
  [train] step=  2100 loss=10.3332
  [train] step=  2400 loss=10.3110
  [train] step=  2700 loss=10.3251
  [train] step=  3000 loss=10.3430
  [train] step=  3300 loss=10.2799
  [train] step=  3600 loss=10.2780
  [train] step=  3900 loss=10.3285
  [train] step=  4200 loss=10.2757
  [train] step=  4500 loss=10.3263
  [train] step=  4800 loss=10.3315
  [train] step=  5100 loss=10.3088
  [train] step=  5400 loss=10.3089
  [train] step=  5700 loss=10.2630
  [train] step=  5999 loss=10.3150
  [train] step=     0 loss=2.2496
  [train] step=   300 loss=2.1202
  [train] step=   600 loss=1.7528
  [train] step=   900 loss=1.6497
  [train] step=  1200 loss=1.6286
  [train] step=  1500 loss=1.6291
  [train] step=  1800 loss=1.6232
  [train] step=  2100 loss=1.6233
  [train] step=  2400 loss=1.5942
  [train] step=  2700 loss=1.5940
  [train] step=  3000 loss=1.5977
  [train] step=  3300 loss=1.5968
  [train] step=  3600 loss=1.6124
  [train] step=  3900 loss=1.6097
  [train] step=  4200 loss=1.6357
  [train] step=  4500 loss=1.6001
  [train] step=  4800 loss=1.6067
  [train] step=  5100 loss=1.6079
  [train] step=  5400 loss=1.6011
  [train] step=  5700 loss=1.6219
  [train] step=  5999 loss=1.6093
  [train] step=     0 loss=2.2806
  [train] step=   300 loss=2.1126
  [train] step=   600 loss=1.8837
  [train] step=   900 loss=1.6961
  [train] step=  1200 loss=1.7475
  [train] step=  1500 loss=1.7590
  [train] step=  1800 loss=1.7467
  [train] step=  2100 loss=1.7355
  [train] step=  2400 loss=1.7781
  [train] step=  2700 loss=1.7532
  [train] step=  3000 loss=1.8167
  [train] step=  3300 loss=1.7996
  [train] step=  3600 loss=1.8122
  [train] step=  3900 loss=1.7226
  [train] step=  4200 loss=1.7176
  [train] step=  4500 loss=1.7102
  [train] step=  4800 loss=1.7711
  [train] step=  5100 loss=1.7703
  [train] step=  5400 loss=1.7446
  [train] step=  5700 loss=1.7652
  [train] step=  5999 loss=1.7575
  [train] step=     0 loss=2.1297
  [train] step=   300 loss=2.0290
  [train] step=   600 loss=1.6267
  [train] step=   900 loss=1.3896
  [train] step=  1200 loss=1.3476
  [train] step=  1500 loss=1.3394
  [train] step=  1800 loss=1.3228
  [train] step=  2100 loss=1.3164
  [train] step=  2400 loss=1.3193
  [train] step=  2700 loss=1.3154
  [train] step=  3000 loss=1.3277
  [train] step=  3300 loss=1.3090
  [train] step=  3600 loss=1.3200
  [train] step=  3900 loss=1.3304
  [train] step=  4200 loss=1.3140
  [train] step=  4500 loss=1.3239
  [train] step=  4800 loss=1.3099
  [train] step=  5100 loss=1.3245
  [train] step=  5400 loss=1.3194
  [train] step=  5700 loss=1.3052
  [train] step=  5999 loss=1.3129
  [train] step=     0 loss=2.2232
  [train] step=   300 loss=2.0563
  [train] step=   600 loss=1.4978
  [train] step=   900 loss=1.3753
  [train] step=  1200 loss=1.3408
  [train] step=  1500 loss=1.3095
  [train] step=  1800 loss=1.3030
  [train] step=  2100 loss=1.2903
  [train] step=  2400 loss=1.2839
  [train] step=  2700 loss=1.2837
  [train] step=  3000 loss=1.2715
  [train] step=  3300 loss=1.2734
  [train] step=  3600 loss=1.2651
  [train] step=  3900 loss=1.2531
  [train] step=  4200 loss=1.2769
  [train] step=  4500 loss=1.2700
  [train] step=  4800 loss=1.2598
  [train] step=  5100 loss=1.2713
  [train] step=  5400 loss=1.2663
  [train] step=  5700 loss=1.2641
  [train] step=  5999 loss=1.2713
  [train] step=     0 loss=2.2217
  [train] step=   300 loss=1.9539
  [train] step=   600 loss=1.3731
  [train] step=   900 loss=1.2902
  [train] step=  1200 loss=1.2732
  [train] step=  1500 loss=1.2702
  [train] step=  1800 loss=1.2633
  [train] step=  2100 loss=1.2618
  [train] step=  2400 loss=1.2654
  [train] step=  2700 loss=1.2604
  [train] step=  3000 loss=1.2604
  [train] step=  3300 loss=1.2632
  [train] step=  3600 loss=1.2633
  [train] step=  3900 loss=1.2617
  [train] step=  4200 loss=1.2537
  [train] step=  4500 loss=1.2528
  [train] step=  4800 loss=1.2580
  [train] step=  5100 loss=1.2527
  [train] step=  5400 loss=1.2578
  [train] step=  5700 loss=1.2539
  [train] step=  5999 loss=1.2622
  [train] step=     0 loss=2.2162
  [train] step=   300 loss=2.0961
  [train] step=   600 loss=1.6221
  [train] step=   900 loss=1.4118
  [train] step=  1200 loss=1.3579
  [train] step=  1500 loss=1.3661
  [train] step=  1800 loss=1.3517
  [train] step=  2100 loss=1.3583
  [train] step=  2400 loss=1.3517
  [train] step=  2700 loss=1.3506
  [train] step=  3000 loss=1.3531
  [train] step=  3300 loss=1.3413
  [train] step=  3600 loss=1.3322
  [train] step=  3900 loss=1.3434
  [train] step=  4200 loss=1.3483
  [train] step=  4500 loss=1.3422
  [train] step=  4800 loss=1.3426
  [train] step=  5100 loss=1.3357
  [train] step=  5400 loss=1.3529
  [train] step=  5700 loss=1.3555
  [train] step=  5999 loss=1.3433
  [train] step=     0 loss=2.2624
  [train] step=   300 loss=2.1175
  [train] step=   600 loss=1.5380
  [train] step=   900 loss=1.3713
  [train] step=  1200 loss=1.3547
  [train] step=  1500 loss=1.3695
  [train] step=  1800 loss=1.3695
  [train] step=  2100 loss=1.3616
  [train] step=  2400 loss=1.3552
  [train] step=  2700 loss=1.3453
  [train] step=  3000 loss=1.3450
  [train] step=  3300 loss=1.3524
  [train] step=  3600 loss=1.3471
  [train] step=  3900 loss=1.3611
  [train] step=  4200 loss=1.3451
  [train] step=  4500 loss=1.3526
  [train] step=  4800 loss=1.3357
  [train] step=  5100 loss=1.3443
  [train] step=  5400 loss=1.3311
  [train] step=  5700 loss=1.3419
  [train] step=  5999 loss=1.3404
  [train] step=     0 loss=2.2372
  [train] step=   300 loss=1.9734
  [train] step=   600 loss=1.3931
  [train] step=   900 loss=1.2957
  [train] step=  1200 loss=1.2672
  [train] step=  1500 loss=1.2780
  [train] step=  1800 loss=1.2701
  [train] step=  2100 loss=1.2649
  [train] step=  2400 loss=1.2580
  [train] step=  2700 loss=1.2537
  [train] step=  3000 loss=1.2482
  [train] step=  3300 loss=1.2496
  [train] step=  3600 loss=1.2489
  [train] step=  3900 loss=1.2549
  [train] step=  4200 loss=1.2477
  [train] step=  4500 loss=1.2552
  [train] step=  4800 loss=1.2528
  [train] step=  5100 loss=1.2545
  [train] step=  5400 loss=1.2473
  [train] step=  5700 loss=1.2497
  [train] step=  5999 loss=1.2493
  [train] step=     0 loss=2.2606
  [train] step=   300 loss=2.0386
  [train] step=   600 loss=1.5134
  [train] step=   900 loss=1.3769
  [train] step=  1200 loss=1.3424
  [train] step=  1500 loss=1.3397
  [train] step=  1800 loss=1.3310
  [train] step=  2100 loss=1.3415
  [train] step=  2400 loss=1.3279
  [train] step=  2700 loss=1.3404
  [train] step=  3000 loss=1.3306
  [train] step=  3300 loss=1.3303
  [train] step=  3600 loss=1.3345
  [train] step=  3900 loss=1.3297
  [train] step=  4200 loss=1.3383
  [train] step=  4500 loss=1.3362
  [train] step=  4800 loss=1.3284
  [train] step=  5100 loss=1.3305
  [train] step=  5400 loss=1.3230
  [train] step=  5700 loss=1.3196
  [train] step=  5999 loss=1.3188
  [train] step=     0 loss=2.2626
  [train] step=   300 loss=2.0979
  [train] step=   600 loss=1.4784
  [train] step=   900 loss=1.3532
  [train] step=  1200 loss=1.3258
  [train] step=  1500 loss=1.3269
  [train] step=  1800 loss=1.3270
  [train] step=  2100 loss=1.3163
  [train] step=  2400 loss=1.3190
  [train] step=  2700 loss=1.3080
  [train] step=  3000 loss=1.3092
  [train] step=  3300 loss=1.3044
  [train] step=  3600 loss=1.2986
  [train] step=  3900 loss=1.3029
  [train] step=  4200 loss=1.2983
  [train] step=  4500 loss=1.3103
  [train] step=  4800 loss=1.2998
  [train] step=  5100 loss=1.3006
  [train] step=  5400 loss=1.2962
  [train] step=  5700 loss=1.3002
  [train] step=  5999 loss=1.2897
  [train] step=     0 loss=2.2363
  [train] step=   300 loss=2.2111
  [train] step=   600 loss=2.1849
  [train] step=   900 loss=1.9923
  [train] step=  1200 loss=1.8325
  [train] step=  1500 loss=1.8037
  [train] step=  1800 loss=1.7622
  [train] step=  2100 loss=1.7487
  [train] step=  2400 loss=1.7417
  [train] step=  2700 loss=1.7490
  [train] step=  3000 loss=1.7351
  [train] step=  3300 loss=1.7533
  [train] step=  3600 loss=1.7809
  [train] step=  3900 loss=1.7424
  [train] step=  4200 loss=1.7345
  [train] step=  4500 loss=1.7433
  [train] step=  4800 loss=1.7266
  [train] step=  5100 loss=1.7318
  [train] step=  5400 loss=1.7352
  [train] step=  5700 loss=1.7545
  [train] step=  5999 loss=1.7394
  [train] step=     0 loss=2.2608
  [train] step=   300 loss=2.0640
  [train] step=   600 loss=1.8092
  [train] step=   900 loss=1.7777
  [train] step=  1200 loss=1.6984
  [train] step=  1500 loss=1.7225
  [train] step=  1800 loss=1.6982
  [train] step=  2100 loss=1.7296
  [train] step=  2400 loss=1.6866
  [train] step=  2700 loss=1.7127
  [train] step=  3000 loss=1.6895
  [train] step=  3300 loss=1.6891
  [train] step=  3600 loss=1.7211
  [train] step=  3900 loss=1.6787
  [train] step=  4200 loss=1.7324
  [train] step=  4500 loss=1.7054
  [train] step=  4800 loss=1.7011
  [train] step=  5100 loss=1.6928
  [train] step=  5400 loss=1.6695
  [train] step=  5700 loss=1.6724
  [train] step=  5999 loss=1.6787
  [train] step=     0 loss=2.1862
  [train] step=   300 loss=2.0818
  [train] step=   600 loss=1.6737
  [train] step=   900 loss=1.3909
  [train] step=  1200 loss=1.3355
  [train] step=  1500 loss=1.3290
  [train] step=  1800 loss=1.3415
  [train] step=  2100 loss=1.3458
  [train] step=  2400 loss=1.3346
  [train] step=  2700 loss=1.3305
  [train] step=  3000 loss=1.3459
  [train] step=  3300 loss=1.3197
  [train] step=  3600 loss=1.3209
  [train] step=  3900 loss=1.3309
  [train] step=  4200 loss=1.3480
  [train] step=  4500 loss=1.3261
  [train] step=  4800 loss=1.3279
  [train] step=  5100 loss=1.3209
  [train] step=  5400 loss=1.3270
  [train] step=  5700 loss=1.3394
  [train] step=  5999 loss=1.3533
  [train] step=     0 loss=2.1839
  [train] step=   300 loss=2.1778
  [train] step=   600 loss=2.1891
  [train] step=   900 loss=2.1455
  [train] step=  1200 loss=2.1161
  [train] step=  1500 loss=2.0925
  [train] step=  1800 loss=2.0588
  [train] step=  2100 loss=2.0805
  [train] step=  2400 loss=2.0605
  [train] step=  2700 loss=2.0531
  [train] step=  3000 loss=2.0406
  [train] step=  3300 loss=2.0454
  [train] step=  3600 loss=2.0325
  [train] step=  3900 loss=2.0389
  [train] step=  4200 loss=2.0442
  [train] step=  4500 loss=2.0405
  [train] step=  4800 loss=2.0379
  [train] step=  5100 loss=2.0587
  [train] step=  5400 loss=2.0416
  [train] step=  5700 loss=2.0301
  [train] step=  5999 loss=2.0667
  [train] step=     0 loss=2.2133
  [train] step=   300 loss=1.9778
  [train] step=   600 loss=1.4110
  [train] step=   900 loss=1.3249
  [train] step=  1200 loss=1.2961
  [train] step=  1500 loss=1.2958
  [train] step=  1800 loss=1.2909
  [train] step=  2100 loss=1.2847
  [train] step=  2400 loss=1.2887
  [train] step=  2700 loss=1.2816
  [train] step=  3000 loss=1.2773
  [train] step=  3300 loss=1.2763
  [train] step=  3600 loss=1.2712
  [train] step=  3900 loss=1.2704
  [train] step=  4200 loss=1.2756
  [train] step=  4500 loss=1.2769
  [train] step=  4800 loss=1.2678
  [train] step=  5100 loss=1.2711
  [train] step=  5400 loss=1.2721
  [train] step=  5700 loss=1.2657
  [train] step=  5999 loss=1.2565
  [train] step=     0 loss=2.2190
  [train] step=   300 loss=2.1171
  [train] step=   600 loss=1.5658
  [train] step=   900 loss=1.3885
  [train] step=  1200 loss=1.3701
  [train] step=  1500 loss=1.3602
  [train] step=  1800 loss=1.3682
  [train] step=  2100 loss=1.3521
  [train] step=  2400 loss=1.3531
  [train] step=  2700 loss=1.3546
  [train] step=  3000 loss=1.3661
  [train] step=  3300 loss=1.3548
  [train] step=  3600 loss=1.3432
  [train] step=  3900 loss=1.3423
  [train] step=  4200 loss=1.3378
  [train] step=  4500 loss=1.3427
  [train] step=  4800 loss=1.3573
  [train] step=  5100 loss=1.3604
  [train] step=  5400 loss=1.3505
  [train] step=  5700 loss=1.3458
  [train] step=  5999 loss=1.3497
  [train] step=     0 loss=2.2620
  [train] step=   300 loss=2.1368
  [train] step=   600 loss=1.5567
  [train] step=   900 loss=1.3841
  [train] step=  1200 loss=1.3455
  [train] step=  1500 loss=1.3396
  [train] step=  1800 loss=1.3511
  [train] step=  2100 loss=1.3493
  [train] step=  2400 loss=1.3475
  [train] step=  2700 loss=1.3409
  [train] step=  3000 loss=1.3343
  [train] step=  3300 loss=1.3318
  [train] step=  3600 loss=1.3322
  [train] step=  3900 loss=1.3380
  [train] step=  4200 loss=1.3359
  [train] step=  4500 loss=1.3363
  [train] step=  4800 loss=1.3380
  [train] step=  5100 loss=1.3399
  [train] step=  5400 loss=1.3245
  [train] step=  5700 loss=1.3373
  [train] step=  5999 loss=1.3391
  [train] step=     0 loss=2.2460
  [train] step=   300 loss=2.0849
  [train] step=   600 loss=1.5204
  [train] step=   900 loss=1.3759
  [train] step=  1200 loss=1.3472
  [train] step=  1500 loss=1.3421
  [train] step=  1800 loss=1.3502
  [train] step=  2100 loss=1.3540
  [train] step=  2400 loss=1.3437
  [train] step=  2700 loss=1.3436
  [train] step=  3000 loss=1.3386
  [train] step=  3300 loss=1.3321
  [train] step=  3600 loss=1.3307
  [train] step=  3900 loss=1.3357
  [train] step=  4200 loss=1.3360
  [train] step=  4500 loss=1.3397
  [train] step=  4800 loss=1.3421
  [train] step=  5100 loss=1.3391
  [train] step=  5400 loss=1.3256
  [train] step=  5700 loss=1.3444
  [train] step=  5999 loss=1.3363
  [train] step=     0 loss=2.2643
  [train] step=   300 loss=2.1361
  [train] step=   600 loss=1.5404
  [train] step=   900 loss=1.3833
  [train] step=  1200 loss=1.3603
  [train] step=  1500 loss=1.3432
  [train] step=  1800 loss=1.3267
  [train] step=  2100 loss=1.3347
  [train] step=  2400 loss=1.3198
  [train] step=  2700 loss=1.3203
  [train] step=  3000 loss=1.3144
  [train] step=  3300 loss=1.3215
  [train] step=  3600 loss=1.3241
  [train] step=  3900 loss=1.3169
  [train] step=  4200 loss=1.3170
  [train] step=  4500 loss=1.3213
  [train] step=  4800 loss=1.3235
  [train] step=  5100 loss=1.3181
  [train] step=  5400 loss=1.3150
  [train] step=  5700 loss=1.3268
  [train] step=  5999 loss=1.3122
  [train] step=     0 loss=2.2510
  [train] step=   300 loss=2.0338
  [train] step=   600 loss=1.3887
  [train] step=   900 loss=1.3101
  [train] step=  1200 loss=1.2919
  [train] step=  1500 loss=1.2792
  [train] step=  1800 loss=1.2725
  [train] step=  2100 loss=1.2714
  [train] step=  2400 loss=1.2615
  [train] step=  2700 loss=1.2658
  [train] step=  3000 loss=1.2571
  [train] step=  3300 loss=1.2629
  [train] step=  3600 loss=1.2647
  [train] step=  3900 loss=1.2547
  [train] step=  4200 loss=1.2556
  [train] step=  4500 loss=1.2596
  [train] step=  4800 loss=1.2590
  [train] step=  5100 loss=1.2529
  [train] step=  5400 loss=1.2521
  [train] step=  5700 loss=1.2572
  [train] step=  5999 loss=1.2535
  [train] step=     0 loss=2.2728
  [train] step=   300 loss=2.0564
  [train] step=   600 loss=1.5378
  [train] step=   900 loss=1.3569
  [train] step=  1200 loss=1.3321
  [train] step=  1500 loss=1.3181
  [train] step=  1800 loss=1.3223
  [train] step=  2100 loss=1.3169
  [train] step=  2400 loss=1.3126
  [train] step=  2700 loss=1.3055
  [train] step=  3000 loss=1.3110
  [train] step=  3300 loss=1.2923
  [train] step=  3600 loss=1.3056
  [train] step=  3900 loss=1.3081
  [train] step=  4200 loss=1.3075
  [train] step=  4500 loss=1.2995
  [train] step=  4800 loss=1.2977
  [train] step=  5100 loss=1.3073
  [train] step=  5400 loss=1.2991
  [train] step=  5700 loss=1.3079
  [train] step=  5999 loss=1.3081
  [train] step=     0 loss=2.2394
  [train] step=   300 loss=2.1760
  [train] step=   600 loss=1.6685
  [train] step=   900 loss=1.5104
  [train] step=  1200 loss=1.4760
  [train] step=  1500 loss=1.4744
  [train] step=  1800 loss=1.4876
  [train] step=  2100 loss=1.4452
  [train] step=  2400 loss=1.4716
  [train] step=  2700 loss=1.4733
  [train] step=  3000 loss=1.4722
  [train] step=  3300 loss=1.4719
  [train] step=  3600 loss=1.4665
  [train] step=  3900 loss=1.4612
  [train] step=  4200 loss=1.4677
  [train] step=  4500 loss=1.4675
  [train] step=  4800 loss=1.4720
  [train] step=  5100 loss=1.4492
  [train] step=  5400 loss=1.4612
  [train] step=  5700 loss=1.4490
  [train] step=  5999 loss=1.4637
  [train] step=     0 loss=2.2399
  [train] step=   300 loss=2.2356
  [train] step=   600 loss=2.2247
  [train] step=   900 loss=2.1498
  [train] step=  1200 loss=2.0529
  [train] step=  1500 loss=2.0107
  [train] step=  1800 loss=1.9716
  [train] step=  2100 loss=1.9800
  [train] step=  2400 loss=1.9650
  [train] step=  2700 loss=1.9505
  [train] step=  3000 loss=1.9552
  [train] step=  3300 loss=1.9884
  [train] step=  3600 loss=1.9769
  [train] step=  3900 loss=1.9626
  [train] step=  4200 loss=1.9594
  [train] step=  4500 loss=1.9493
  [train] step=  4800 loss=1.9511
  [train] step=  5100 loss=1.9683
  [train] step=  5400 loss=1.9428
  [train] step=  5700 loss=1.9439
  [train] step=  5999 loss=1.9679
  [train] step=     0 loss=2.2684
  [train] step=   300 loss=2.0481
  [train] step=   600 loss=1.8949
  [train] step=   900 loss=1.8382
  [train] step=  1200 loss=1.7327
  [train] step=  1500 loss=1.6103
  [train] step=  1800 loss=1.6936
  [train] step=  2100 loss=1.7162
  [train] step=  2400 loss=1.7401
  [train] step=  2700 loss=1.7159
  [train] step=  3000 loss=1.7145
  [train] step=  3300 loss=1.6334
  [train] step=  3600 loss=1.7136
  [train] step=  3900 loss=1.7135
  [train] step=  4200 loss=1.6830
  [train] step=  4500 loss=1.6367
  [train] step=  4800 loss=1.6518
  [train] step=  5100 loss=1.7423
  [train] step=  5400 loss=1.6134
  [train] step=  5700 loss=1.6992
  [train] step=  5999 loss=1.7202
  [train] step=     0 loss=2.2067
  [train] step=   300 loss=2.1144
  [train] step=   600 loss=1.6413
  [train] step=   900 loss=1.4221
  [train] step=  1200 loss=1.3454
  [train] step=  1500 loss=1.3108
  [train] step=  1800 loss=1.3107
  [train] step=  2100 loss=1.3116
  [train] step=  2400 loss=1.2974
  [train] step=  2700 loss=1.2968
  [train] step=  3000 loss=1.2957
  [train] step=  3300 loss=1.2913
  [train] step=  3600 loss=1.2950
  [train] step=  3900 loss=1.2900
  [train] step=  4200 loss=1.2966
